,Accident_Severity,Number_of_Casualties,Day_of_Week,Speed_limit
35779,2,1,1,30
35780,3,1,2,30
35781,3,1,3,30
35782,3,3,3,30
35783,3,2,3,30
35784,3,1,3,30
35785,3,1,4,30
35786,3,1,6,30
35787,3,2,3,30
35788,3,2,3,30
35789,3,1,6,30
35790,3,1,7,30
35791,3,1,7,40
35792,3,1,1,40
35793,3,2,3,30
35794,3,2,2,30
35795,3,1,4,30
35796,3,3,5,70
35797,3,5,7,30
35798,3,1,1,40
35799,3,2,6,30
35800,3,3,7,40
35801,3,1,1,30
35802,3,3,3,30
35803,3,1,2,30
35804,3,3,2,30
35805,3,4,3,30
35806,3,1,5,40
35807,3,1,1,50
35808,3,1,6,30
35809,3,1,4,30
35810,3,3,7,30
35811,3,2,7,30
35812,3,1,6,30
35813,3,3,2,30
35814,3,1,7,30
35815,3,2,7,30
35816,3,2,7,30
35817,3,1,1,30
35818,1,1,3,30
35819,3,1,2,30
35820,3,1,6,30
35821,3,1,2,30
35822,3,1,3,30
35823,3,1,4,30
35824,2,1,2,30
35825,3,1,4,40
35826,3,4,4,30
35827,3,2,5,30
35828,2,2,5,30
35829,3,1,6,30
35830,3,1,7,30
35831,3,1,5,40
35832,3,1,5,30
35833,3,1,6,30
35834,3,1,6,30
35835,3,1,5,30
35836,3,1,7,30
35837,3,1,2,30
35838,3,1,5,30
35839,3,1,5,30
35840,3,2,6,30
35841,3,2,7,30
35842,3,2,1,30
35843,3,1,6,40
35844,3,1,4,30
35845,3,1,1,30
35846,3,1,2,30
35847,3,2,3,30
35848,3,1,2,50
35849,3,1,2,60
35850,3,4,4,30
35851,3,1,6,30
35852,3,1,7,30
35853,3,2,7,30
35854,3,2,3,30
35855,3,3,4,30
35856,3,1,5,30
35857,3,1,6,50
35858,3,1,7,30
35859,3,1,2,30
35860,3,1,6,40
35861,3,1,7,30
35862,3,3,7,40
35863,3,1,7,60
35864,3,1,1,30
35865,3,1,1,30
35866,3,1,7,30
35867,3,1,1,30
35868,3,1,3,30
35869,3,1,7,40
35870,2,1,5,30
35871,3,1,2,30
35872,1,3,3,30
35873,3,1,3,30
35874,3,1,4,30
35875,3,1,1,30
35876,3,1,2,30
35877,3,1,6,30
35878,3,1,6,30
35879,3,1,6,30
35880,2,1,6,30
35881,3,1,3,30
35882,3,2,5,30
35883,3,1,5,40
35884,3,1,3,30
35885,3,1,6,30
35886,3,1,5,30
35887,3,1,6,30
35888,3,1,5,30
35889,3,1,1,30
35890,3,1,1,30
35891,3,1,1,30
35892,3,1,7,30
35893,3,1,4,60
35894,3,1,6,30
35895,3,2,3,60
35896,3,4,3,30
35897,3,1,4,30
35898,3,1,7,30
35899,3,1,7,30
35900,3,1,4,30
35901,3,3,1,50
35902,3,4,3,70
35903,2,1,3,30
35904,2,1,3,40
35905,3,2,7,30
35906,3,1,6,30
35907,2,3,4,30
35908,3,1,2,30
35909,3,2,6,30
35910,3,1,2,30
35911,3,2,4,40
35912,3,2,3,30
35913,3,1,6,30
35914,3,1,4,30
35915,3,1,6,30
35916,2,1,7,30
35917,3,1,4,30
35918,3,1,6,30
35919,2,1,2,30
35920,3,1,2,30
35921,2,1,7,30
35922,3,1,1,30
35923,3,2,4,40
35924,3,2,3,30
35925,2,2,2,30
35926,3,1,3,30
35927,3,1,6,30
35928,3,3,6,40
35929,3,1,1,30
35930,2,1,7,30
35931,3,1,2,30
35932,3,1,7,30
35933,3,2,3,30
35934,3,1,3,30
35935,3,1,1,40
35936,3,1,2,30
35937,3,1,6,30
35938,3,2,1,70
35939,3,1,7,30
35940,3,1,4,30
35941,3,1,1,30
35942,3,2,6,30
35943,2,1,6,30
35944,3,1,4,30
35945,3,1,6,30
35946,3,1,6,30
35947,3,1,5,30
35948,3,1,3,30
35949,2,2,5,30
35950,3,1,2,30
35951,3,1,1,30
35952,3,1,4,60
35953,3,1,4,30
35954,3,1,7,40
35955,3,1,5,30
35956,3,1,3,30
35957,3,2,2,30
35958,3,1,4,30
35959,2,1,7,40
35960,3,1,7,30
35961,3,1,4,30
35962,3,1,7,30
35963,3,1,5,30
35964,3,2,5,30
35965,3,1,2,30
35966,3,4,2,30
35967,3,1,6,30
35968,3,1,6,30
35969,3,2,3,30
35970,3,1,6,30
35971,3,3,4,30
35972,3,2,2,30
35973,3,1,1,30
35974,3,1,4,30
35975,3,1,6,30
35976,3,1,6,30
35977,3,1,6,30
35978,3,1,3,30
35979,3,1,3,40
35980,3,2,4,30
35981,3,1,3,30
35982,3,1,3,40
35983,3,6,5,30
35984,3,1,4,30
35985,3,1,4,30
35986,3,2,5,30
35987,3,2,6,30
35988,3,1,4,30
35989,3,1,2,30
35990,3,1,5,30
35991,2,1,7,30
35992,3,2,2,30
35993,3,1,2,30
35994,3,1,3,60
35995,3,1,3,30
35996,3,2,4,30
35997,3,2,3,30
35998,3,2,5,30
35999,2,1,6,30
36000,3,2,6,30
36001,3,1,2,30
36002,3,2,6,30
36003,3,1,2,30
36004,3,3,2,30
36005,3,1,3,40
36006,3,1,4,30
36007,3,1,6,30
36008,3,1,5,30
36009,3,1,5,30
36010,3,1,7,20
36011,3,1,4,40
36012,3,1,3,30
36013,3,1,5,30
36014,3,1,3,30
36015,3,1,1,30
36016,2,2,3,30
36017,3,1,3,30
36018,3,1,4,30
36019,3,1,3,30
36020,3,1,5,40
36021,3,2,6,30
36022,3,1,2,30
36023,3,2,6,30
36024,3,1,7,30
36025,2,1,2,30
36026,3,1,1,40
36027,3,1,2,40
36028,3,1,3,30
36029,3,1,3,30
36030,1,1,5,30
36031,3,1,6,30
36032,3,4,1,70
36033,3,1,1,30
36034,3,2,4,30
36035,3,3,6,30
36036,3,1,2,30
36037,3,1,2,30
36038,3,1,5,30
36039,3,1,5,30
36040,3,1,6,40
36041,3,1,6,30
36042,3,3,1,30
36043,1,1,4,70
36044,2,1,6,40
36045,3,1,6,30
36046,3,2,6,30
36047,3,2,2,50
36048,3,1,1,30
36049,3,1,7,30
36050,3,3,1,30
36051,3,1,1,30
36052,3,1,6,30
36053,3,1,2,30
36054,3,1,7,30
36055,3,3,5,30
36056,3,1,7,30
36057,3,6,7,30
36058,3,1,4,60
36059,2,1,1,70
36060,3,3,2,30
36061,3,1,4,30
36062,3,1,4,30
36063,3,3,1,30
36064,3,1,4,60
36065,3,1,6,40
36066,3,1,3,40
36067,3,2,4,30
36068,3,1,6,30
36069,3,7,7,30
36070,3,1,1,30
36071,3,1,4,60
36072,3,1,4,70
36073,3,1,5,30
36074,3,2,6,30
36075,3,1,6,30
36076,2,2,1,70
36077,2,1,3,30
36078,3,1,7,30
36079,3,1,4,30
36080,3,2,4,70
36081,3,1,2,30
36082,2,1,1,30
36083,3,1,7,30
36084,3,1,7,30
36085,3,2,4,30
36086,3,1,6,30
36087,3,1,1,30
36088,3,3,2,70
36089,3,1,3,70
36090,3,1,7,30
36091,3,1,5,30
36092,3,1,2,30
36093,2,6,2,70
36094,3,3,4,40
36095,3,1,3,30
36096,3,1,5,30
36097,3,1,5,30
36098,3,1,4,70
36099,3,1,4,70
36100,3,1,6,30
36101,3,1,3,30
36102,3,1,1,30
36103,3,1,3,60
36104,3,1,2,30
36105,3,1,3,70
36106,3,1,2,30
36107,3,1,6,30
36108,3,1,3,70
36109,3,1,4,30
36110,3,2,3,30
36111,3,2,4,30
36112,3,1,5,30
36113,3,1,5,30
36114,3,2,5,70
36115,3,1,1,30
36116,3,2,2,30
36117,3,1,2,30
36118,3,1,3,30
36119,2,1,1,70
36120,3,1,2,30
36121,3,2,4,30
36122,2,1,2,30
36123,3,1,3,30
36124,3,2,6,30
36125,2,1,6,30
36126,3,3,4,30
36127,3,1,4,30
36128,3,1,5,30
36129,3,1,4,30
36130,3,2,4,30
36131,3,4,7,70
36132,3,1,2,30
36133,3,1,2,70
36134,2,1,2,70
36135,3,1,4,40
36136,3,3,5,30
36137,2,1,5,70
36138,3,1,2,30
36139,3,1,4,70
36140,3,2,3,30
36141,3,1,2,70
36142,3,4,3,30
36143,2,3,1,30
36144,3,1,7,30
36145,3,1,3,30
36146,3,1,2,30
36147,3,2,3,60
36148,3,1,5,30
36149,3,1,7,30
36150,3,1,5,30
36151,3,2,2,30
36152,3,1,6,30
36153,3,1,2,30
36154,2,1,7,30
36155,3,3,5,20
36156,2,1,5,30
36157,3,2,5,40
36158,1,1,6,30
36159,3,1,6,40
36160,3,1,6,30
36161,3,1,2,30
36162,3,1,2,40
36163,3,1,2,30
36164,3,1,3,70
36165,3,3,3,30
36166,3,1,4,30
36167,3,2,7,30
36168,3,1,5,30
36169,3,1,2,30
36170,3,1,5,30
36171,3,1,4,30
36172,3,2,3,30
36173,3,1,5,30
36174,3,1,6,30
36175,3,1,6,70
36176,2,1,7,30
36177,3,1,6,30
36178,3,1,5,30
36179,3,1,5,70
36180,3,1,3,30
36181,3,1,3,30
36182,3,1,6,30
36183,3,1,7,40
36184,2,1,7,30
36185,3,1,3,30
36186,3,1,3,30
36187,3,1,3,30
36188,3,1,1,30
36189,3,1,2,30
36190,3,2,3,70
36191,3,1,3,30
36192,3,1,2,30
36193,3,1,5,30
36194,3,1,6,30
36195,3,2,3,30
36196,3,5,2,70
36197,2,1,3,30
36198,3,2,6,70
36199,3,1,3,30
36200,3,5,4,30
36201,3,1,7,40
36202,3,1,3,30
36203,3,2,1,60
36204,3,2,3,30
36205,3,1,7,30
36206,3,2,5,60
36207,3,2,1,30
36208,2,2,1,30
36209,3,1,2,30
36210,3,1,6,70
36211,2,1,2,30
36212,3,2,5,30
36213,3,3,5,30
36214,3,1,1,30
36215,3,2,1,70
36216,2,1,2,30
36217,3,3,3,40
36218,1,2,1,70
36219,3,1,6,30
36220,3,2,3,40
36221,3,2,2,30
36222,3,1,3,30
36223,3,2,7,70
36224,3,1,5,40
36225,3,1,6,30
36226,3,1,6,30
36227,3,1,3,30
36228,2,2,5,30
36229,3,1,5,30
36230,3,1,6,70
36231,3,1,6,40
36232,3,1,2,60
36233,3,1,4,30
36234,3,1,6,30
36235,3,4,3,70
36236,2,1,7,30
36237,3,2,6,60
36238,3,1,6,30
36239,3,1,5,30
36240,3,1,6,30
36241,2,1,2,30
36242,3,2,1,40
36243,3,2,5,40
36244,3,1,6,40
36245,3,1,6,30
36246,3,1,2,30
36247,3,2,1,30
36248,3,1,6,30
36249,1,4,1,40
36250,3,1,2,70
36251,3,1,7,30
36252,3,5,7,70
36253,1,1,6,30
36254,3,1,3,40
36255,2,2,5,30
36256,2,1,7,70
36257,3,1,2,30
36258,3,1,1,60
36259,3,1,4,30
36260,3,1,2,30
36261,3,2,7,30
36262,3,5,3,30
36263,3,2,1,30
36264,3,1,6,70
36265,3,2,5,70
36266,3,1,5,40
36267,3,1,5,30
36268,3,1,4,40
36269,3,1,6,60
36270,3,1,7,30
36271,3,1,6,30
36272,3,2,2,30
36273,3,1,4,30
36274,3,1,6,40
36275,3,1,4,30
36276,3,1,7,40
36277,3,1,1,30
36278,2,2,2,70
36279,3,1,3,30
36280,3,2,5,30
36281,3,2,5,30
36282,3,1,2,30
36283,3,2,2,30
36284,3,1,7,30
36285,3,2,5,30
36286,3,1,6,30
36287,3,1,1,30
36288,3,1,6,30
36289,3,3,5,70
36290,3,1,5,30
36291,3,4,6,30
36292,3,1,5,30
36293,3,2,6,30
36294,2,1,3,30
36295,3,2,7,30
36296,3,1,2,30
36297,3,1,4,40
36298,2,1,4,70
36299,3,1,3,30
36300,3,2,4,30
36301,3,5,7,30
36302,3,1,7,60
36303,3,1,5,30
36304,3,1,4,30
36305,3,5,5,30
36306,3,1,6,30
36307,3,1,3,30
36308,3,2,4,30
36309,3,1,1,40
36310,2,2,1,70
36311,3,2,1,30
36312,3,1,7,30
36313,3,1,2,30
36314,3,4,1,30
36315,3,1,3,30
36316,3,2,5,30
36317,3,1,5,30
36318,2,1,2,30
36319,3,1,6,30
36320,3,1,4,30
36321,3,1,7,30
36322,2,1,3,30
36323,3,3,1,30
36324,3,2,6,30
36325,3,1,3,30
36326,3,3,6,30
36327,3,2,5,30
36328,3,1,4,60
36329,3,1,6,70
36330,3,2,2,30
36331,3,1,3,30
36332,3,1,6,30
36333,3,1,2,30
36334,2,1,6,30
36335,3,2,6,30
36336,3,1,6,30
36337,3,1,6,30
36338,3,1,2,30
36339,3,1,4,30
36340,3,4,4,70
36341,3,2,7,30
36342,3,1,6,30
36343,3,1,3,40
36344,3,1,3,30
36345,3,1,5,30
36346,3,1,5,30
36347,3,2,4,40
36348,3,2,1,30
36349,2,1,6,60
36350,3,1,2,30
36351,3,1,6,40
36352,3,1,7,30
36353,3,1,3,30
36354,3,1,3,30
36355,3,2,2,30
36356,2,1,6,60
36357,3,1,5,70
36358,3,1,3,60
36359,1,1,4,30
36360,3,1,6,30
36361,3,1,4,30
36362,3,1,6,30
36363,3,2,2,30
36364,3,2,2,60
36365,3,1,4,40
36366,3,1,5,30
36367,3,1,7,30
36368,3,1,4,30
36369,3,1,7,70
36370,3,1,4,30
36371,1,2,5,30
36372,3,1,6,30
36373,3,3,4,30
36374,3,1,7,30
36375,3,1,5,30
36376,3,1,4,30
36377,3,1,7,30
36378,3,1,4,30
36379,3,1,4,30
36380,3,1,5,70
36381,3,1,6,30
36382,3,1,5,30
36383,3,1,3,30
36384,3,1,4,30
36385,2,1,5,70
36386,3,1,4,40
36387,3,1,3,30
36388,3,1,6,30
36389,3,5,7,30
36390,3,1,7,70
36391,3,1,2,30
36392,3,1,6,30
36393,3,1,2,30
36394,2,3,1,60
36395,3,1,3,70
36396,3,2,5,30
36397,2,2,6,30
36398,3,1,6,30
36399,3,2,4,70
36400,3,1,6,30
36401,3,2,6,30
36402,3,1,7,30
36403,3,1,1,30
36404,3,2,4,30
36405,2,1,7,70
36406,2,1,4,30
36407,2,5,6,30
36408,3,1,2,30
36409,3,2,6,30
36410,3,2,7,30
36411,2,2,3,40
36412,3,3,6,30
36413,2,1,4,30
36414,3,3,3,40
36415,3,1,6,30
36416,3,2,1,30
36417,3,1,6,70
36418,3,3,6,30
36419,3,2,3,30
36420,3,1,3,30
36421,3,3,6,30
36422,3,1,4,40
36423,3,1,5,30
36424,2,1,5,70
36425,3,2,4,30
36426,3,1,4,30
36427,3,2,4,30
36428,3,1,4,30
36429,3,1,6,30
36430,3,1,6,30
36431,3,1,6,30
36432,3,1,6,30
36433,3,1,1,30
36434,3,1,1,70
36435,3,1,1,30
36436,3,1,7,30
36437,3,1,2,30
36438,2,1,4,30
36439,3,1,2,70
36440,3,3,7,40
36441,3,1,1,30
36442,3,2,4,30
36443,3,1,7,30
36444,3,1,1,30
36445,3,2,6,30
36446,3,3,1,30
36447,3,1,3,30
36448,3,2,2,30
36449,3,1,3,30
36450,3,1,4,30
36451,3,1,5,30
36452,3,1,3,30
36453,3,1,3,30
36454,3,1,5,30
36455,3,1,2,60
36456,3,1,4,30
36457,3,1,7,70
36458,3,1,4,30
36459,3,2,5,30
36460,3,2,5,30
36461,3,1,3,30
36462,3,6,2,70
36463,3,2,7,30
36464,3,1,4,30
36465,3,1,4,30
36466,3,1,5,30
36467,3,2,4,30
36468,3,3,7,30
36469,3,1,3,30
36470,3,1,4,30
36471,3,1,3,40
36472,3,1,6,30
36473,3,2,6,30
36474,2,1,4,30
36475,2,2,7,30
36476,3,1,5,30
36477,2,2,4,70
36478,2,1,6,30
36479,3,1,3,30
36480,3,2,6,30
36481,3,1,7,70
36482,3,4,4,30
36483,3,1,4,30
36484,3,3,1,30
36485,3,1,7,30
36486,2,3,6,70
36487,3,1,7,70
36488,3,1,2,30
36489,3,1,4,30
36490,3,1,2,30
36491,3,1,4,30
36492,3,1,5,30
36493,3,1,2,40
36494,3,1,6,70
36495,3,1,7,30
36496,3,1,7,40
36497,3,1,2,30
36498,3,2,3,40
36499,3,1,4,70
36500,3,1,4,30
36501,3,3,5,30
36502,3,1,5,30
36503,2,2,4,30
36504,3,1,4,30
36505,3,1,4,30
36506,3,3,5,30
36507,3,1,4,30
36508,3,1,7,30
36509,2,1,5,30
36510,3,1,6,30
36511,3,1,3,30
36512,3,1,6,30
36513,2,2,5,40
36514,3,2,2,40
36515,3,2,3,30
36516,2,1,2,30
36517,3,3,3,30
36518,3,1,4,30
36519,2,1,4,70
36520,2,1,4,30
36521,3,1,1,30
36522,3,1,2,30
36523,3,1,1,70
36524,3,2,7,30
36525,3,1,2,70
36526,3,1,5,30
36527,3,1,3,30
36528,3,1,3,30
36529,2,1,3,30
36530,2,1,3,30
36531,3,1,4,30
36532,3,1,5,60
36533,2,1,4,30
36534,3,1,4,30
36535,3,1,6,30
36536,3,2,2,30
36537,3,1,4,30
36538,3,1,3,60
36539,3,1,3,30
36540,3,1,7,70
36541,2,1,7,30
36542,3,4,3,70
36543,3,1,2,30
36544,3,2,2,30
36545,3,2,2,30
36546,3,1,2,30
36547,2,2,4,60
36548,3,1,4,30
36549,3,1,6,30
36550,3,1,7,60
36551,3,5,6,30
36552,3,2,5,30
36553,3,6,5,30
36554,3,2,7,30
36555,3,7,6,30
36556,3,2,5,40
36557,3,1,5,30
36558,3,1,4,30
36559,3,1,5,30
36560,3,2,6,30
36561,3,2,1,30
36562,3,1,6,30
36563,3,2,2,30
36564,3,1,2,30
36565,3,1,2,30
36566,2,2,4,60
36567,3,2,4,60
36568,3,1,1,30
36569,3,1,5,30
36570,3,3,1,30
36571,3,2,2,70
36572,3,1,2,30
36573,3,2,5,30
36574,3,2,2,30
36575,3,3,4,70
36576,3,4,4,30
36577,3,2,7,30
36578,3,1,6,30
36579,3,2,6,30
36580,3,2,4,30
36581,3,2,3,70
36582,2,1,5,30
36583,3,1,1,30
36584,3,1,2,30
36585,3,1,2,30
36586,3,3,4,30
36587,3,1,5,30
36588,2,1,4,30
36589,2,1,7,30
36590,3,1,6,30
36591,3,1,5,60
36592,3,2,4,30
36593,2,1,5,60
36594,3,3,7,30
36595,2,1,2,30
36596,3,1,2,60
36597,3,1,6,70
36598,3,1,1,30
36599,2,1,3,30
36600,3,2,5,30
36601,3,1,5,30
36602,3,1,3,30
36603,3,1,4,70
36604,3,1,6,30
36605,3,2,1,60
36606,3,1,5,30
36607,2,1,7,70
36608,3,3,5,30
36609,3,2,7,30
36610,3,1,5,30
36611,3,1,3,30
36612,3,1,4,30
36613,2,1,3,30
36614,3,1,6,30
36615,3,1,1,30
36616,3,1,3,30
36617,3,2,2,30
36618,3,1,7,30
36619,3,1,5,20
36620,3,1,3,30
36621,3,1,5,30
36622,3,1,5,70
36623,3,1,6,30
36624,3,1,3,30
36625,3,2,2,40
36626,3,1,4,30
36627,2,1,5,30
36628,3,2,7,30
36629,3,1,7,30
36630,3,1,5,30
36631,3,5,3,30
36632,3,1,1,30
36633,3,2,3,30
36634,2,1,7,30
36635,3,1,2,60
36636,3,1,7,60
36637,3,1,3,30
36638,3,1,4,30
36639,3,2,2,30
36640,2,1,5,30
36641,3,1,7,30
36642,3,3,5,30
36643,3,2,4,30
36644,3,1,4,60
36645,3,2,1,70
36646,3,1,6,60
36647,3,3,4,60
36648,3,1,5,30
36649,3,5,6,60
36650,3,2,6,60
36651,3,1,2,30
36652,3,1,1,30
36653,3,1,7,30
36654,3,1,5,40
36655,3,2,5,30
36656,3,1,6,30
36657,3,1,6,30
36658,3,3,6,30
36659,3,3,3,30
36660,3,1,5,30
36661,3,1,5,30
36662,3,2,1,30
36663,3,1,6,30
36664,3,1,6,30
36665,3,1,7,30
36666,2,1,3,30
36667,3,1,2,30
36668,3,2,3,30
36669,3,1,2,30
36670,3,1,5,30
36671,3,2,5,30
36672,3,1,1,30
36673,2,1,6,30
36674,2,1,6,30
36675,3,1,7,30
36676,3,1,4,30
36677,3,1,5,70
36678,3,5,7,30
36679,3,1,6,30
36680,3,1,2,30
36681,3,3,3,60
36682,3,1,2,30
36683,3,1,2,30
36684,3,2,7,60
36685,3,2,2,30
36686,3,1,3,30
36687,3,2,5,30
36688,3,1,3,30
36689,3,2,3,30
36690,3,2,3,30
36691,3,1,6,30
36692,3,1,6,30
36693,3,1,6,30
36694,3,1,2,30
36695,3,1,3,60
36696,3,2,2,30
36697,3,1,5,40
36698,3,1,5,70
36699,2,1,7,30
36700,3,1,6,30
36701,3,1,2,30
36702,3,1,3,30
36703,3,3,3,70
36704,3,1,6,30
36705,3,1,6,30
36706,2,2,7,30
36707,3,3,5,40
36708,3,1,1,30
36709,3,5,3,30
36710,3,1,2,30
36711,3,1,1,70
36712,3,2,6,70
36713,3,2,2,30
36714,3,1,4,70
36715,3,1,6,30
36716,3,1,3,30
36717,3,1,3,30
36718,3,1,6,30
36719,2,3,4,70
36720,3,1,7,70
36721,3,1,4,40
36722,2,1,6,20
36723,3,3,5,60
36724,3,6,7,30
36725,3,1,7,30
36726,3,1,5,30
36727,3,1,5,30
36728,2,3,4,70
36729,3,1,5,30
36730,3,1,6,30
36731,3,1,3,30
36732,3,2,2,30
36733,3,1,6,70
36734,3,1,3,30
36735,3,2,7,60
36736,3,1,6,60
36737,3,1,3,30
36738,3,2,3,30
36739,3,1,1,20
36740,3,1,5,30
36741,3,1,6,30
36742,3,3,6,30
36743,3,5,7,30
36744,3,1,6,30
36745,2,2,6,70
36746,3,1,4,30
36747,3,3,7,30
36748,3,1,1,30
36749,2,1,4,70
36750,3,1,1,30
36751,3,2,7,30
36752,3,1,2,60
36753,2,1,3,30
36754,3,1,2,30
36755,2,1,3,30
36756,3,1,5,30
36757,3,1,1,30
36758,3,2,3,70
36759,2,2,7,30
36760,3,1,5,30
36761,3,1,5,30
36762,3,2,5,70
36763,3,1,1,30
36764,3,1,5,30
36765,3,1,4,30
36766,2,2,5,30
36767,3,1,3,30
36768,3,1,4,30
36769,3,1,3,60
36770,3,1,4,30
36771,3,1,1,30
36772,3,1,6,30
36773,3,3,2,30
36774,3,1,2,30
36775,3,5,6,30
36776,3,2,3,60
36777,3,1,3,70
36778,3,4,2,30
36779,3,1,3,30
36780,3,1,2,30
36781,2,1,4,30
36782,2,1,5,30
36783,2,1,2,60
36784,3,1,2,70
36785,3,2,1,30
36786,3,1,4,30
36787,3,1,2,30
36788,3,2,2,30
36789,3,1,7,30
36790,3,3,7,30
36791,3,1,3,30
36792,3,1,4,30
36793,3,1,2,30
36794,3,1,7,30
36795,3,1,7,30
36796,3,1,7,30
36797,3,1,7,30
36798,3,1,6,30
36799,3,1,3,40
36800,3,2,2,30
36801,3,2,7,30
36802,3,1,1,30
36803,3,1,5,30
36804,3,1,4,60
36805,3,4,7,60
36806,3,1,7,30
36807,3,1,7,30
36808,3,2,7,40
36809,3,1,7,30
36810,3,2,1,30
36811,3,1,6,70
36812,2,1,4,60
36813,2,1,3,30
36814,3,2,4,30
36815,3,2,2,30
36816,3,2,3,60
36817,3,1,4,30
36818,2,1,6,30
36819,3,2,7,30
36820,3,1,1,30
36821,3,1,1,30
36822,3,1,2,70
36823,3,2,2,30
36824,3,1,4,30
36825,3,4,5,30
36826,3,1,3,30
36827,3,1,7,30
36828,3,1,7,30
36829,3,1,7,30
36830,3,1,3,30
36831,3,1,6,30
36832,3,2,2,60
36833,1,1,1,60
36834,3,1,7,30
36835,3,1,6,30
36836,2,1,6,30
36837,3,1,3,30
36838,3,6,2,30
36839,3,2,5,30
36840,3,1,6,40
36841,3,1,3,30
36842,3,2,5,30
36843,3,1,5,60
36844,3,1,4,30
36845,3,3,6,30
36846,3,1,3,60
36847,3,1,3,30
36848,3,1,2,30
36849,3,1,3,30
36850,2,5,3,30
36851,3,1,7,30
36852,3,5,2,30
36853,3,1,6,30
36854,3,2,4,40
36855,3,1,1,30
36856,2,1,7,30
36857,3,1,2,40
36858,3,1,5,30
36859,2,1,4,30
36860,3,1,4,30
36861,3,1,2,30
36862,3,1,1,30
36863,3,1,4,30
36864,3,2,3,30
36865,3,2,7,30
36866,3,1,2,40
36867,3,2,7,30
36868,3,1,3,30
36869,1,1,2,30
36870,2,1,6,60
36871,3,1,7,30
36872,3,3,6,30
36873,3,4,6,30
36874,3,3,7,40
36875,3,1,7,30
36876,3,1,6,60
36877,3,2,4,30
36878,3,1,5,30
36879,3,1,7,30
36880,2,1,6,60
36881,3,1,6,60
36882,3,1,7,30
36883,2,1,6,30
36884,2,1,4,30
36885,3,1,7,60
36886,3,1,4,30
36887,3,1,1,30
36888,3,1,3,30
36889,3,1,1,40
36890,3,1,4,20
36891,3,1,2,30
36892,3,2,7,30
36893,3,5,6,60
36894,2,1,2,30
36895,3,1,4,30
36896,2,1,6,30
36897,3,1,1,30
36898,3,1,6,30
36899,3,2,4,70
36900,3,1,4,30
36901,3,2,7,40
36902,3,1,7,30
36903,3,1,5,30
36904,3,1,5,30
36905,3,1,3,30
36906,3,1,3,30
36907,3,1,7,30
36908,1,1,4,70
36909,3,1,1,30
36910,3,1,2,30
36911,3,2,3,30
36912,3,1,2,30
36913,2,2,4,30
36914,3,2,7,30
36915,3,1,3,30
36916,3,1,4,40
36917,3,1,3,30
36918,3,1,6,30
36919,2,1,5,30
36920,3,1,2,30
36921,3,2,2,30
36922,3,3,2,30
36923,3,3,1,30
36924,2,1,4,30
36925,3,1,4,30
36926,3,1,3,30
36927,3,2,7,60
36928,3,2,7,30
36929,3,1,3,40
36930,3,1,3,30
36931,3,2,6,30
36932,3,1,1,70
36933,3,1,6,30
36934,3,2,1,60
36935,3,1,2,30
36936,3,4,5,30
36937,3,1,3,30
36938,3,1,3,30
36939,3,2,4,30
36940,3,1,6,30
36941,3,1,6,30
36942,3,2,5,30
36943,3,1,3,30
36944,2,1,5,30
36945,3,2,5,50
36946,3,3,4,60
36947,3,1,3,30
36948,3,1,2,30
36949,3,1,3,30
36950,2,1,1,30
36951,3,2,2,30
36952,3,1,4,30
36953,3,1,4,30
36954,3,3,5,60
36955,3,1,5,30
36956,3,2,5,30
36957,3,1,2,30
36958,3,1,7,30
36959,3,2,6,30
36960,3,1,3,30
36961,3,1,4,30
36962,3,1,5,30
36963,3,3,4,30
36964,3,2,5,30
36965,2,1,5,30
36966,3,1,3,70
36967,2,1,6,30
36968,3,1,6,30
36969,2,3,4,30
36970,3,1,6,30
36971,3,1,6,30
36972,3,1,4,30
36973,3,2,1,60
36974,3,1,2,30
36975,3,2,5,60
36976,3,1,4,40
36977,3,1,1,30
36978,3,1,2,30
36979,3,1,1,30
36980,3,1,2,30
36981,2,1,6,30
36982,3,1,3,30
36983,3,2,5,70
36984,3,1,3,30
36985,3,1,2,30
36986,3,1,2,30
36987,3,1,3,70
36988,3,1,6,30
36989,3,1,4,30
36990,3,1,3,30
36991,3,1,6,30
36992,3,4,2,70
36993,2,6,7,70
36994,2,2,1,30
36995,3,1,5,30
36996,3,1,5,30
36997,3,1,1,40
36998,3,1,6,30
36999,3,3,3,30
37000,3,1,3,30
37001,3,2,1,30
37002,3,1,6,30
37003,3,1,4,30
37004,3,1,6,30
37005,3,2,3,30
37006,3,2,2,30
37007,3,1,5,30
37008,3,3,1,70
37009,3,1,6,30
37010,3,1,7,30
37011,3,1,3,40
37012,3,1,4,30
37013,3,1,3,30
37014,3,2,5,30
37015,3,2,2,30
37016,3,2,2,30
37017,3,1,4,30
37018,3,1,1,60
37019,3,1,5,30
37020,3,1,1,30
37021,3,1,6,30
37022,3,2,4,30
37023,3,1,2,30
37024,3,1,6,30
37025,3,1,2,30
37026,3,2,7,60
37027,3,3,6,60
37028,2,1,7,30
37029,3,1,7,30
37030,3,1,1,30
37031,3,2,6,70
37032,2,1,1,30
37033,3,1,6,30
37034,3,2,4,30
37035,3,6,3,30
37036,3,1,4,30
37037,3,1,5,30
37038,3,1,4,30
37039,1,1,7,70
37040,3,4,5,70
37041,3,2,5,60
37042,3,1,7,30
37043,3,1,6,30
37044,3,1,7,30
37045,3,1,2,30
37046,2,3,7,30
37047,3,1,5,30
